rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
48,SMU,Amer,23-8,109.23796369731538,55,95.72126288689174,47,0.8203932841969087,48,23,8,13,4,13-4,0.6131462431196536,0.4926725866488379,0.6867635656379787,0.6131462431196536,0.4926725866488379,0.6867635656379787,0.7767933410179118,0.8706458312354736,104.70233764923033,99.49153237949722,104.70233764923033,99.49153237949722,108.36504260633876,95.73012558408446,108.1535983179099,93.71670715639722,0.8385763518409939,7,0.06848258718169808,1209.0,1131.0,1167.0624999999998,1.0359342365982973,0.9690997697209877,0,0.7647058823529411,1.962687808820184,39,50,68.05391806751565
49,Florida,SEC,19-13,111.11315801246019,34,97.38646590055612,77,0.8200094593561182,49,19,13,9,9,9-9,0.6672739915329622,0.4946360988937929,0.7821629832365801,0.6672739915329622,0.4946360988937929,0.7821629832365801,0.7234181279047364,0.8518872943257866,105.86438325578115,97.82890638268518,105.86438325578115,97.82890638268518,111.559571913333,98.71350135362178,114.27855374491517,103.3894285560296,0.7597968988909944,13,-0.017034570208579902,1216.0,1241.0,1170.6375,1.0387502536011362,1.0601061387491857,0,0.5,-0.7324277315665094,62,213,65.0925079011269
50,Seton Hall,BE,21-10,106.85508913292595,85,93.72853629352542,30,0.8186630299556186,50,21,10,11,8,11-8,0.6736258493715219,0.5043173117980994,0.7619649531633295,0.6736258493715219,0.5043173117980994,0.7619649531633295,0.7232629811387592,0.8187666363958688,107.1987885295424,98.43072446330409,107.1987885295424,98.43072446330409,108.51824738710883,95.33521294573882,122.35363214772099,105.17141396839769,0.8507156860652053,13,0.07392800096858188,1350.0,1322.0,1310.6375000000003,1.030033094581835,1.0086694452127303,0,0.5789473684210527,2.051815604143461,36,43,67.50983168698527
51,Iowa St.,B12,20-12,103.00140671163247,161,90.42919753881566,11,0.8171292493446517,51,20,12,7,11,7-11,0.686486207720466,0.4139663895917041,0.8691622132869793,0.686486207720466,0.4139663895917041,0.8691622132869793,0.6566101621315498,0.8528030177513244,106.98176292041825,97.68077494556641,106.98176292041825,97.68077494556641,105.61203621627747,93.11559543362392,113.46685095012786,96.82008858528091,0.8611107982269938,17,0.08392224952717442,1142.0,1221.0,1204.3625,0.9482194937155549,1.0138143623701337,0,0.3888888888888889,2.4095523107378014,33,30,66.17430317635947
52,Marquette,BE,19-12,108.90305954268035,60,95.74415929322024,48,0.8147164411336927,52,19,12,11,8,11-8,0.7014302248896277,0.5936366764655184,0.7583888301509113,0.7014302248896277,0.5936366764655184,0.7583888301509113,0.712290496056091,0.76253885651675,106.85550746979283,97.72547585062784,106.85550746979283,97.72547585062784,112.42188867308532,95.03755908244847,120.02810457908701,102.98120416828449,0.8534053659989952,12,0.03249992421111536,1440.0,1358.0,1353.0125,1.0642917194039228,1.0036862187156437,0,0.5789473684210527,0.5954608954692937,52,105,70.98576399450118
53,St. John's,BE,17-15,109.98739155358219,45,96.91313988127246,72,0.810817706272121,53,17,15,8,11,8-11,0.6382654030288016,0.39821062541710256,0.7633904385813651,0.6382654030288016,0.39821062541710256,0.7633904385813651,0.736489665774406,0.867127692370698,105.36142766503764,99.07332112411487,105.36142766503764,99.07332112411487,109.5070068241107,96.58225467465002,110.91981882684793,98.39549762487313,0.7986445481452792,12,-0.08791139816887261,1481.0,1445.0,1422.8249999999998,1.0408869678280885,1.0155851914325376,0,0.42105263157894735,-3.3124721055595248,99,334,73.37072493516061
54,Miami FL,ACC,23-10,114.19645871664724,19,100.7694150074648,140,0.8082194862330333,54,23,10,14,6,14-6,0.6638678323644367,0.5287973371053478,0.7277414330873708,0.6638678323644367,0.5287973371053478,0.7277414330873708,0.7464594192870049,0.8211682684920845,106.62654785175086,99.22264383815886,106.62654785175086,99.22264383815886,116.0022690578563,100.29106330288735,124.25972299110552,110.78754579808029,0.7891375847638659,10,0.08247148139659699,1516.0,1418.0,1347.2,1.1252969121140142,1.0525534441805224,0,0.7,2.035269794638511,37,31,67.41642057053627
55,Xavier,BE,18-13,110.29627253616721,42,97.3897010156305,78,0.807083729995699,55,18,13,8,11,8-11,0.6972975343167421,0.5697395007698323,0.7748021165884694,0.6972975343167421,0.5697395007698323,0.7748021165884694,0.725420662221931,0.8150119090653003,106.46802054161792,97.65374755470462,106.46802054161792,97.65374755470462,109.93769845516552,99.80244432771144,117.58870089825247,102.18740359435138,0.8340244350828513,12,-0.008317788433102047,1366.0,1393.0,1318.5374999999997,1.035996321682167,1.0564735549804236,0,0.42105263157894735,-0.9485158734741181,66,196,68.30122810345422
56,VCU,A10,21-9,99.7609395832624,231,88.08937920514553,4,0.8070391094911917,56,21,9,14,4,14-4,0.6318081784802582,0.64087079683588,0.6218058827597646,0.6318081784802582,0.64087079683588,0.6218058827597646,0.784657891873324,0.7733909779368673,105.69280738195815,99.83248356976948,105.69280738195815,99.83248356976948,103.10253119888988,89.66078046961678,110.4580366958751,94.03962768231992,0.8641944124109482,6,0.039784662962472295,1252.0,1139.0,1240.525,1.0092501158783578,0.9181596501481227,0,0.7777777777777778,0.557053162085941,53,90,68.25830274279
57,Syracuse,ACC,16-17,115.64895007383748,14,102.13253939834371,173,0.8067939773543688,57,16,17,9,11,9-11,0.679300796231197,0.6017535785241329,0.710244639322246,0.679300796231197,0.6017535785241329,0.710244639322246,0.7234930207134831,0.7759139038085441,107.30205363768826,98.71372600898347,107.30205363768826,98.71372600898347,113.56041843467777,102.29047114880075,122.63432975378224,112.69797879506794,0.725457893328156,11,-0.1086996248720431,1493.0,1483.0,1368.7875,1.0907463722455093,1.0834406363295983,0,0.45,-4.297737158101405,117,347,67.59227703697458
58,Saint Louis,A10,23-11,108.87814476902464,61,96.1729975695321,61,0.8064222033528906,58,23,11,12,6,12-6,0.5724853906517265,0.5388110061546351,0.5865097109957798,0.5724853906517265,0.5388110061546351,0.5865097109957798,0.8102002285590637,0.8080797414911252,104.36882088667552,100.57369917201046,104.36882088667552,100.57369917201046,110.09607216587952,96.6874914077192,113.30321639148427,109.04590854874105,0.6083623689965131,6,-0.021546196636706205,1348.0,1222.0,1243.85,1.0837319612493468,0.9824335731800459,0,0.6666666666666666,-1.40553977677603,73,223,67.86004959848017
59,UAB,CUSA,27-7,111.67470762303401,30,98.68681134520943,106,0.805627922780192,59,27,7,14,4,14-4,0.46379534453010685,0.41046575636191673,0.46918975807335284,0.46379534453010685,0.41046575636191673,0.46918975807335284,0.8651456177363631,0.8669711417287324,101.49178407619428,102.22540135657059,101.49178407619428,102.22540135657059,112.03699769413579,100.26122186692507,134.12095202396995,112.16943753525365,0.886493304982206,3,0.02144962521978433,1410.0,1224.0,1244.7125,1.1327917089287687,0.9833596111551863,0,0.7777777777777778,0.13893612521643528,57,127,68.7774984781056
60,Creighton,BE,22-11,103.88975220019577,149,91.84199318704226,17,0.804945757586931,60,22,11,12,7,12-7,0.6907990366556004,0.5200958767824052,0.7634138900859112,0.6907990366556004,0.5200958767824052,0.7634138900859112,0.7239543201360111,0.8566562316435751,107.03334758065162,98.60962162498949,107.03334758065162,98.60962162498949,102.76468856920495,91.66956687153072,111.54227848168455,98.35651395808267,0.8094987721825126,12,0.08403155621438219,1280.0,1282.0,1309.9,0.9771738300633636,0.9787006641728375,0,0.631578947368421,1.9383453292918333,40,29,66.75328962006513
61,Mississippi St.,SEC,18-15,108.13502379218832,74,95.76384547619443,49,0.8017388228703112,61,18,15,8,10,8-10,0.6730211409662186,0.5179678159638043,0.7707852812936501,0.6730211409662186,0.5179678159638043,0.7707852812936501,0.7180212621145843,0.8394522509315367,106.13838787200537,97.97794988589133,106.13838787200537,97.97794988589133,108.559479374271,96.47376622593886,115.43536529658854,104.11349325973205,0.7662283718871227,13,-0.041136902609133275,1267.0,1256.0,1237.575,1.0237763367876693,1.0148879865866716,0,0.4444444444444444,-2.225067279250471,82,268,65.30614312238957
62,USC,P12,26-7,109.22248698844822,56,96.73698574855035,69,0.8015481144533784,62,26,7,14,6,14-6,0.6279437213162051,0.44263186920139597,0.7126162621062737,0.6279437213162051,0.44263186920139597,0.7126162621062737,0.7575894829038122,0.8822914983781556,104.68849011144037,98.63468664187704,104.68849011144037,98.63468664187704,110.57420247679913,98.3316972986332,118.17841777642144,101.03694836158223,0.858411187777345,8,0.15666281289726258,1442.0,1383.0,1355.6625,1.0636865739075914,1.0201654172775305,0,0.7,4.308938846572123,20,4,65.99864649765905
63,Fresno St.,MWC,19-13,104.45488495184824,130,92.69937095708516,22,0.7978686155232133,63,19,13,8,9,8-9,0.5593877862780825,0.41123436614143194,0.6713660835780138,0.5593877862780825,0.41123436614143194,0.6713660835780138,0.7949984381147979,0.8673885067423227,103.357438221195,100.00631662567244,103.357438221195,100.00631662567244,105.81065832477574,94.26902098457944,102.09294181462016,96.21730169509034,0.6641081095823187,8,-0.08022067066554384,1089.0,1038.0,1067.3,1.0203316780661482,0.9725475498922516,0,0.47058823529411764,-3.4634947243426395,102,319,60.73564656898164
64,Vanderbilt,SEC,17-16,105.92632920463917,103,94.2494290062613,34,0.7930139453719248,64,17,16,7,11,7-11,0.6796785787927034,0.5112938754407034,0.7795854497481991,0.6796785787927034,0.5112938754407034,0.7795854497481991,0.7070134758851392,0.8514948751294283,106.81697873681293,98.30391801903556,106.81697873681293,98.30391801903556,106.50486636533618,96.34012897881937,111.1208910703093,98.47575541198265,0.800479810763359,13,-0.04704064783418582,1245.0,1296.0,1255.2125,0.9918639274226475,1.0324944979435753,0,0.3888888888888889,-2.7558805566253572,92,276,67.44534102392566
65,Vermont,AE,28-5,109.85991623223302,46,97.76010461860237,87,0.7928070265663423,65,28,5,17,1,17-1,0.32554664813964107,0.48888998685385193,0.24219674894767662,0.32554664813964107,0.48888998685385193,0.24219674894767662,0.9202908908463356,0.8464572882407717,98.76922635745663,105.81959863904643,98.76922635745663,105.81959863904643,113.59844557504861,100.81763359629701,92.36653434458879,98.23159556183589,0.3300460981851396,1,-0.003153231233998688,1425.0,1125.0,1184.7375,1.2027980881840914,0.9495774380400722,0,0.9444444444444444,-0.7569277653239739,63,187,64.80552336770334
66,West Virginia,B12,16-17,108.10847255712179,76,96.48896708680772,66,0.787115279469503,66,16,17,4,14,4-14,0.7357518905792123,0.5262469389216957,0.8725034655348188,0.7357518905792123,0.5262469389216957,0.8725034655348188,0.6430821991277463,0.8222589130810273,107.93390006907606,96.14997231995704,107.93390006907606,96.14997231995704,110.48253194114845,98.26424498298252,112.08558474541866,102.53076996332925,0.7358768827216619,17,-0.0009803961832806074,1210.0,1327.0,1241.5249999999999,0.9746078411630859,1.068846781176376,0,0.2222222222222222,-1.4400369177779082,74,178,67.83170286223425
67,Kansas St.,B12,14-17,109.166072466331,57,97.45836568917267,80,0.7866111813993326,67,14,17,6,12,6-12,0.7119460926812872,0.4647619597418377,0.8725594487083685,0.7119460926812872,0.4647619597418377,0.8725594487083685,0.6447443667879718,0.815985340879553,106.461744230057,96.38910315441392,106.461744230057,96.38910315441392,113.52332365354414,98.94477027239824,123.62162334903203,107.56541303881755,0.8320117714344429,15,-0.034456757176975106,1236.0,1297.0,1218.775,1.0141330434247502,1.064183298804127,0,0.3333333333333333,-2.401825230869176,89,248,66.32263267579556
68,Oregon,P12,19-14,109.56526352036973,51,97.9044684642595,91,0.7848359965781584,68,19,14,11,9,11-9,0.648357823596805,0.5574010513059304,0.7063283305069746,0.648357823596805,0.5574010513059304,0.7063283305069746,0.7444619015085079,0.7783547732218342,106.19510994365781,98.1634220704518,106.19510994365781,98.1634220704518,109.32781799153608,97.09284027527323,123.7907867003587,107.88241689763339,0.8294645109492789,8,-0.022740060809027574,1452.0,1422.0,1400.3375000000003,1.036892891892133,1.0154694850348573,0,0.55,-2.200227159298394,81,224,67.57024367181005
69,Wyoming,MWC,25-8,109.00639250299639,58,97.51366123318525,81,0.7826644359930335,69,25,8,13,5,13-5,0.5861257890269189,0.4596806296671864,0.6528828305883232,0.5861257890269189,0.4596806296671864,0.6528828305883232,0.7819149983002714,0.8356064961768508,104.53858519706148,100.07243276291383,104.53858519706148,100.07243276291383,110.31305812729022,98.81821352220881,108.54295218914649,99.34752776286405,0.7345831627722611,8,0.11885858919986392,1280.0,1217.0,1201.4875,1.0653460814199067,1.0129110789750206,0,0.7222222222222222,2.433368439188921,31,9,65.69723334780181
70,Tulane,Amer,14-15,110.8037980392494,37,99.29449605637205,117,0.7792352722914496,70,14,15,10,8,10-8,0.6308634651145223,0.4816849081157003,0.6861499707983659,0.6308634651145223,0.4816849081157003,0.6861499707983659,0.757725143653266,0.8807247252663433,104.65161603200717,98.25997081281818,104.65161603200717,98.25997081281818,113.9816093736036,98.73960343412047,121.10828221897981,108.91800403535211,0.7720690959335336,6,-0.12518139474603168,1337.0,1281.0,1254.7749999999999,1.0655296766352536,1.0209001613835151,0,0.5555555555555556,-5.075462455887305,130,351,67.69787480471302
71,BYU,WCC,22-10,108.12559718428338,75,97.04304164081115,73,0.7761895243419069,71,22,10,9,6,9-6,0.5920045456976519,0.5660975612710074,0.6097141820524694,0.5920045456976519,0.5660975612710074,0.6097141820524694,0.7577652190285616,0.8138915304910107,105.34813232846014,98.46137685660068,105.34813232846014,98.46137685660068,107.06761168655989,99.2442785160378,110.75673063636941,99.65826880634292,0.7710545440523797,9,0.07248391503829033,1094.0,1079.0,1054.6875,1.037274074074074,1.0230518518518519,0,0.6,0.7606955816286599,50,44,67.68048146671752
72,Virginia,ACC,19-13,106.71414015975678,87,95.99539644437401,57,0.7715906074992525,72,19,13,12,8,12-8,0.6369278695208156,0.45680141298376825,0.7186867518054048,0.6369278695208156,0.45680141298376825,0.7186867518054048,0.7357686524551631,0.8109053905886418,107.14590900139345,100.25118276420653,107.14590900139345,100.25118276420653,110.96981624843484,98.29406062806916,115.79658938038318,102.66695338748394,0.7996271198622601,12,0.015220179628012365,1273.0,1262.0,1196.1999999999998,1.064203310483197,1.0550075238254475,0,0.6,-1.3015051660742154,70,140,59.15027555865583
73,Santa Clara,WCC,21-11,112.3205719932234,27,101.04713432415477,143,0.7714213563430362,73,21,11,10,5,10-5,0.5669198968060051,0.4952665840443772,0.6189037959377316,0.5669198968060051,0.4952665840443772,0.6189037959377316,0.7811444340363338,0.8602057637093105,103.43277310725432,99.24887115642996,103.43277310725432,99.24887115642996,112.80576604767666,102.17184081845306,117.68381386865713,102.3091454963894,0.8334152451469133,9,0.005624082369180328,1190.0,1150.0,1095.4,1.0863611466131093,1.0498448055504837,0,0.6666666666666666,-1.360602241375842,71,166,70.7744118424439
74,South Dakota St.,Sum,30-4,115.37683786684491,16,103.849688017321,213,0.7703837578671419,74,30,4,18,0,18-0,0.4004645449808784,0.5129906806430543,0.3270455764916103,0.4004645449808784,0.5129906806430543,0.3270455764916103,0.8920025312057402,0.8224132765917653,102.7709487799091,106.27422769733316,102.7709487799091,106.27422769733316,115.03697491473878,103.08462526853752,119.2632331466315,106.27105106084586,0.7902465251689058,2,0.0951542044248681,1568.0,1289.0,1276.2250000000001,1.228623479402143,1.010009990401379,0,1.0,1.8169006001447627,41,19,69.5602066568289
75,Furman,SC,22-12,113.38042368775194,21,102.10827182483118,172,0.7692751051930765,75,22,12,12,6,12-6,0.4920770117401202,0.48107878806339566,0.4849967234799506,0.4920770117401202,0.48107878806339566,0.4849967234799506,0.862100649254244,0.8373054693478804,103.75878346982763,103.35050942523216,103.75878346982763,103.35050942523216,113.68894156154082,99.37380202952856,107.76868511741606,104.72692271128166,0.5815781793993957,2,-0.08273853762986616,1385.0,1175.0,1176.8875,1.1768329598198637,0.9983961933489819,0,0.6666666666666666,-4.606710671431954,124,323,64.89558995443458
76,Missouri St.,MVC,23-10,112.49686771802811,25,101.44910849657224,153,0.7665144128234471,76,23,10,13,5,13-5,0.5090492841137512,0.43370020911314466,0.5566967872665071,0.5090492841137512,0.43370020911314466,0.5566967872665071,0.8477081604220634,0.8726763863376422,103.35848994596087,102.32336336215386,103.35848994596087,102.32336336215386,114.25338237082,103.75152273148376,127.15259160723267,104.2914184971391,0.9071469326734845,2,-0.014688195930117942,1362.0,1252.0,1208.8750000000002,1.1266673560128215,1.0356736635301416,0,0.7222222222222222,-2.2988826994814144,85,208,66.76654340204333
77,Rutgers,B10,18-13,105.76973488546773,106,95.40270208322714,44,0.7660807203178456,77,18,13,12,8,12-8,0.6651297701918811,0.347505365736224,0.8108107516662768,0.6651297701918811,0.347505365736224,0.8108107516662768,0.7041863242103411,0.887096747757481,107.79971605166536,100.27989480806305,107.79971605166536,100.27989480806305,107.27191261701437,94.50160312617064,114.15478441229159,99.54452487097682,0.8284849900791375,13,0.05245292183112582,1335.0,1326.0,1307.0124999999998,1.0214133376689207,1.0145274050554223,0,0.6,-0.36773380527976374,61,67,64.99894964896308
78,UNLV,MWC,18-14,107.68838143579879,81,97.73674640321033,86,0.7530762887800639,78,18,14,10,8,10-8,0.6110697422985265,0.5362891005416777,0.6555449450294373,0.6110697422985265,0.5362891005416777,0.6555449450294373,0.7661267750704981,0.7969454962248987,104.51705047152122,98.68847971183078,104.51705047152122,98.68847971183078,110.01789358281255,97.1874013294015,122.18561600244854,117.10534717382723,0.6197235681363815,11,-0.029573343505803873,1250.0,1174.0,1184.6624999999997,1.0551528388887133,0.9909995462842796,0,0.5555555555555556,-3.305911875958326,98,240,66.25124736019622
79,Colorado,P12,21-11,105.19019004412293,116,95.77655454560455,50,0.7461436191107715,79,21,11,12,8,12-8,0.6209955659437323,0.3722937338114109,0.7212014221963081,0.6209955659437323,0.3722937338114109,0.7212014221963081,0.7567415152183647,0.9084306016928025,105.51898298787461,99.78972396781674,105.51898298787461,99.78972396781674,106.85596537808078,95.99934403519953,107.29302164148326,101.02728878007817,0.6664092147885344,8,0.0774561333106436,1414.0,1364.0,1370.375,1.0318343519109732,0.9953479886892274,0,0.6,-0.06654227083356545,59,35,67.113301415885
